Color,Style,Pattern Type,Type,Fabric,Material,Care Instructions,rating,price,category,Polyester,Elastane,Viscose,Spandex,Cotton,Metallized Fibres,Polyamide,Rayon,Silk,Nylon,Cashmere,Linen,Polyurethane
Dark Grey ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,78.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grey ,Elegant ,Plain ,Straight Leg ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.76,31.0,pants,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apricot ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Woven Fabric ,"Machine wash, do not dry clean ",0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Light Grey ,Casual ,Plain ,Flare Leg ,Slight Stretch ,Rib knit ,Machine wash or professional dry clean ,5.0,29.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Army Green ,Casual ,Graphic ,Straight Leg ,Slight Stretch ,Woven Fabric ,"Machine wash, do not dry clean,wash with the soft detergent ",0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Flare Leg ,Medium Stretch ,Fabric ,Machine wash or professional dry clean ,4.89,59.0,pants,95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apricot ,Elegant ,Plain ,Tapered/Carrot ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,All Over Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,5.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plaid ,Skinny ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.89,39.0,pants,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Hand wash or professional dry clean ,4.88,69.0,pants,96.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,"Machine wash, do not dry clean ",4.86,49.0,pants,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,All Over Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Skinny ,Medium Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,0.0,39.0,pants,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Navy Blue ,Elegant ,Striped ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,4.89,49.0,pants,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,All Over Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Animal ,Tapered/Carrot ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.89,39.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red ,Elegant ,Plain ,Straight Leg ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,5.0,39.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Casual ,Gingham ,Straight Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.9,29.0,pants,76.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,69.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,"Letter, Colorblock ",Wide Leg ,Medium Stretch ,Fabric ,"Machine wash, do not dry clean ",4.79,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,89.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.7,39.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Redwood ,Elegant ,Plain ,Flare Leg ,Medium Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,5.0,39.0,pants,89.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Army Green ,Casual ,Plain ,Wide Leg ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.89,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Light Grey ,Casual ,Plain ,Flare Leg ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,62.0,5.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red ,Boho ,Floral ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beige ,Elegant ,Plain ,Flare Leg ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.75,39.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,Floral ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hot Pink ,Casual ,Plain ,Cargo Pants ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.88,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Casual ,All Over Print ,Tapered/Carrot ,Slight Stretch ,Knitted Fabric ,"Machine wash, do not dry clean,wash with the soft detergent ",0.0,49.0,pants,89.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White ,Boho ,Animal ,Wide Leg ,Non-Stretch ,Woven Fabric ,"Machine wash, do not dry clean,wash with the soft detergent ",0.0,99.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Striped ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.88,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Party ,Plain ,Flare Leg ,High Stretch ,PU Leather ,"Hand wash,do not dry clean ",0.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaki ,Casual ,Plain ,Tapered/Carrot ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.81,79.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,119.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White ,Casual ,Plain ,Cargo Pants ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.74,79.0,pants,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Straight Leg ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,5.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black and White ,Elegant ,Striped ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.84,29.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Navy Blue ,Elegant ,Plain ,Flare Leg ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,4.9,39.0,pants,91.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Flare Leg ,High Stretch ,Fabric ,Machine wash or professional dry clean ,4.82,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,4.92,59.0,pants,94.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Boho ,Floral ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.86,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Casual ,Marble ,Wide Leg ,Medium Stretch ,Fabric ,"Hand wash,do not dry clean ",0.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Wide Leg ,Medium Stretch ,Fabric ,Machine wash or professional dry clean ,4.85,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Blue ,Elegant ,Plain ,Flare Leg ,Medium Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Straight Leg ,Medium Stretch ,PU Leather ,"Machine wash, do not dry clean ",0.0,69.0,pants,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Black ,Sexy ,Plain ,Flare Leg ,High Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,4.76,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown ,Casual ,Plaid ,Wide Leg ,Non-Stretch ,Fabric ,Hand wash or professional dry clean ,0.0,79.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Straight Leg ,Non-Stretch ,PU Leather ,"Machine wash, do not dry clean ",4.95,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Woven Fabric ,"Machine wash, do not dry clean ",0.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaki ,Casual ,Plain ,Jogger ,Non-Stretch ,Woven Fabric ,Hand wash or professional dry clean ,5.0,69.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Flare Leg ,High Stretch ,Fabric ,Machine wash or professional dry clean ,4.97,39.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown ,Casual ,Plain ,Cargo Pants ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,0.0,79.0,pants,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark Green ,Elegant ,Plain ,Flare Leg ,High Stretch ,Fabric ,Machine wash or professional dry clean ,4.84,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,"Geometric, All Over Print ",Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaki ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.87,59.0,pants,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaki ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaki ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.89,59.0,pants,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Army Green ,Casual ,Plain ,Tapered/Carrot ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.74,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,39.0,pants,0.0,0.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Wide Leg ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.85,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,Patchwork ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,4.6,49.0,pants,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,Striped ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,39.0,pants,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Party ,Plain ,Straight Leg ,Medium Stretch ,PU Leather ,Hand wash or professional dry clean ,4.89,69.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baby Blue ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Wide Leg ,Non-Stretch ,PU Leather ,"Machine wash, do not dry clean ",5.0,27.46,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown ,Boho ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.91,79.0,pants,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Navy Blue ,Elegant ,Plain ,Flare Leg ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,4.78,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark Green ,Elegant ,Plain ,Tapered/Carrot ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,4.91,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grey ,Casual ,Letter ,Straight Leg ,Non-Stretch ,Woven Fabric ,"Machine wash, do not dry clean ",5.0,79.0,pants,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Party ,Plain ,Wide Leg ,High Stretch ,Knitted Fabric ,"Hand wash,do not dry clean ",5.0,69.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Straight Leg ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.77,39.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,Ditsy Floral ,Wide Leg ,Slight Stretch ,Woven Fabric ,Machine wash or professional dry clean ,5.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Skinny ,High Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,0.0,39.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,Graphic ,Wide Leg ,Non-Stretch ,Woven Fabric ,"Hand wash,do not dry clean ",5.0,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,All Over Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Casual ,"Graphic, Slogan ",Jogger ,Non-Stretch ,Woven Fabric ,"Machine wash, do not dry clean,wash with the soft detergent ",0.0,39.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Casual ,Plaid ,Straight Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.74,69.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaki ,Casual ,Plain ,Flare Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
Black ,Casual ,Striped ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,5.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Casual ,All Over Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,5.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Wide Leg ,Slight Stretch ,Tweed ,Machine wash or professional dry clean ,4.33,39.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mocha Brown ,Boho ,Leopard Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,4.93,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Tapered/Carrot ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.84,39.0,pants,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apricot ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,79.0,pants,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Wide Leg ,Non-Stretch ,Chiffon ,Machine wash or professional dry clean ,4.87,89.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Casual ,All Over Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,5.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mocha Brown ,Boho ,Leopard Print ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,4.93,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apricot ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,79.0,pants,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beige ,Elegant ,Plain ,Tapered/Carrot ,Slight Stretch ,PU Leather ,"Hand wash,do not dry clean ",5.0,89.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White ,Casual ,Plain ,Straight Leg ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.85,69.0,pants,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,59.0,pants,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White ,Casual ,Plain ,Tapered/Carrot ,Non-Stretch ,Fabric ,Hand wash or professional dry clean ,4.85,109.0,pants,21.2,0.0,68.6,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beige ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,69.0,pants,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purple ,Party ,Plain ,Flare Leg ,Slight Stretch ,Metallic ,"Hand wash,do not dry clean ",0.0,69.0,pants,0.0,2.0,0.0,0.0,0.0,4.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
Baby Pink ,Elegant ,All Over Print ,Flare Leg ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,5.0,39.0,pants,0.0,5.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.74,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Flare Leg ,Slight Stretch ,Knitted Fabric ,Machine wash or professional dry clean ,5.0,59.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grey ,Casual ,Geometric ,Cargo Pants ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,79.0,pants,92.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White ,Casual ,Rainbow Stripe ,Straight Leg ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.82,49.0,pants,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grey ,Casual ,Plain ,Cargo Pants ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.93,79.0,pants,65.0,0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Elegant ,Plain ,Flare Leg ,Slight Stretch ,PU Leather ,Hand wash or professional dry clean ,4.0,69.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Party ,Plain ,Straight Leg ,Non-Stretch ,PU Leather ,Machine wash or professional dry clean ,4.82,79.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camel ,Casual ,Plain ,Tapered/Carrot ,Slight Stretch ,Fabric ,Machine wash or professional dry clean ,4.83,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pink ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Striped ,Wide Leg ,Non-Stretch ,Woven Fabric ,Machine wash or professional dry clean ,4.83,39.0,pants,80.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plain ,Straight Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,5.0,69.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black ,Casual ,Plaid ,Tapered/Carrot ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.89,39.0,pants,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,Floral ,Wide Leg ,Non-Stretch ,Fabric ,Machine wash or professional dry clean ,4.82,29.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multicolor ,Boho ,Chevron ,Wide Leg ,Non-Stretch ,Woven Fabric ,"Machine wash, do not dry clean ",0.0,39.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black and White ,Casual ,All Over Print ,Jogger ,Non-Stretch ,Woven Fabric ,"Machine wash, do not dry clean,wash with the soft detergent ",0.0,49.0,pants,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
